order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
268367,195914,prior,44,2,16,21.0
603969,195914,prior,45,4,11,2.0
1916309,195914,prior,46,4,11,7.0
3170116,195914,test,47,6,14,2.0
1069536,196045,prior,1,4,14,
1755159,196045,prior,2,3,12,6.0
2299702,196045,prior,3,3,13,30.0
1454241,196045,prior,4,0,12,11.0
1383203,196045,prior,5,6,16,30.0
765381,196045,prior,6,2,5,3.0
2428301,196045,prior,7,2,13,7.0
1455065,196045,prior,8,2,12,7.0
2152465,196045,prior,9,5,13,10.0
792736,196045,prior,10,4,15,6.0
2452666,196045,prior,11,0,10,3.0
1016951,196045,prior,12,2,11,2.0
28739,196045,prior,13,5,9,3.0
2306025,196045,prior,14,0,15,16.0
1091277,196045,prior,15,6,14,6.0
2100032,196045,prior,16,6,17,0.0
1524857,196045,prior,17,0,13,8.0
3306676,196045,prior,18,4,12,30.0
68608,196045,prior,19,0,12,3.0
874484,196045,test,20,0,17,14.0
1034675,196057,prior,1,0,11,
62031,196057,prior,2,1,18,8.0
2420668,196057,prior,3,1,12,7.0
1707961,196057,prior,4,3,22,16.0
4985,196057,prior,5,1,21,5.0
3335221,196057,prior,6,4,19,10.0
2584695,196057,prior,7,3,12,27.0
2177160,196057,prior,8,2,13,6.0
320342,196057,prior,9,2,2,7.0
2841436,196057,prior,10,3,23,8.0
915750,196057,prior,11,3,0,30.0
2161536,196057,prior,12,4,23,8.0
1323997,196057,prior,13,3,20,20.0
2248475,196057,prior,14,1,23,12.0
3032749,196057,prior,15,2,13,8.0
2452887,196057,prior,16,2,20,7.0
1658674,196057,prior,17,1,8,6.0
1664447,196057,test,18,5,13,11.0
531151,196138,prior,1,4,21,
2351085,196138,prior,2,0,13,17.0
2900304,196138,prior,3,2,9,30.0
3246253,196138,prior,4,3,20,8.0
1173033,196138,prior,5,0,11,11.0
2648062,196138,prior,6,5,15,30.0
733804,196138,prior,7,0,13,9.0
2363308,196138,prior,8,1,9,15.0
1150571,196138,prior,9,1,8,14.0
2640145,196138,prior,10,0,8,6.0
39577,196138,prior,11,6,7,20.0
1125397,196138,prior,12,2,9,3.0
1633267,196138,prior,13,2,13,7.0
1920623,196138,prior,14,3,19,15.0
52901,196138,prior,15,1,8,5.0
3123016,196138,prior,16,0,17,6.0
630288,196138,prior,17,4,8,18.0
665627,196138,prior,18,0,8,30.0
1135899,196138,prior,19,0,8,7.0
332527,196138,prior,20,0,16,21.0
952939,196138,prior,21,0,10,7.0
2689659,196138,prior,22,6,15,6.0
1641786,196138,prior,23,6,18,7.0
1957408,196138,prior,24,0,10,8.0
890176,196138,prior,25,0,14,14.0
378605,196138,prior,26,0,19,7.0
3319557,196138,prior,27,0,14,7.0
354044,196138,test,28,0,11,7.0
763771,196141,prior,1,0,13,
3028729,196141,prior,2,5,16,5.0
677188,196141,prior,3,6,15,1.0
258000,196141,prior,4,5,12,6.0
2959391,196141,prior,5,1,18,24.0
1502464,196141,prior,6,2,19,15.0
1914114,196141,prior,7,1,19,6.0
310573,196141,prior,8,5,19,4.0
368608,196141,prior,9,2,19,4.0
1052598,196141,prior,10,4,19,2.0
528500,196141,prior,11,6,7,9.0
3319831,196141,prior,12,1,18,2.0
2913537,196141,prior,13,2,15,22.0
2606027,196141,prior,14,0,10,5.0
2043267,196141,prior,15,2,20,2.0
3263734,196141,prior,16,3,21,15.0
573094,196141,prior,17,4,10,8.0
2409150,196141,train,18,6,16,2.0
1635850,196153,prior,1,0,10,
2191200,196153,prior,2,2,15,2.0
1127339,196153,prior,3,3,14,8.0
322220,196153,prior,4,6,15,10.0
2285963,196153,prior,5,4,13,5.0
1606337,196153,prior,6,6,14,2.0
1019426,196153,prior,7,2,13,10.0
2079342,196153,prior,8,4,16,2.0
1971302,196153,prior,9,5,14,1.0
679758,196153,prior,10,3,12,5.0
2566801,196153,prior,11,0,11,4.0
1857439,196153,prior,12,5,2,12.0
1023568,196153,prior,13,1,21,3.0
2241725,196153,prior,14,3,11,2.0
3380516,196153,prior,15,0,10,4.0
3311135,196153,prior,16,6,1,6.0
2901139,196153,prior,17,2,13,3.0
1363179,196153,prior,18,3,19,1.0
2214822,196153,prior,19,0,3,4.0
2289648,196153,prior,20,6,19,6.0
2317831,196153,prior,21,5,23,6.0
555440,196153,prior,22,1,12,3.0
2121690,196153,prior,23,1,12,0.0
998165,196153,prior,24,6,11,12.0
3027845,196153,prior,25,2,13,3.0
1365818,196153,prior,26,0,11,5.0
2399604,196153,prior,27,3,11,3.0
1463778,196153,prior,28,6,11,3.0
1771320,196153,prior,29,5,12,6.0
1411818,196153,prior,30,4,14,6.0
1866981,196153,prior,31,2,13,5.0
429176,196153,prior,32,3,11,1.0
1387481,196153,prior,33,0,10,4.0
23593,196153,prior,34,6,11,6.0
1391339,196153,prior,35,5,1,6.0
138205,196153,prior,36,1,12,3.0
881121,196153,prior,37,3,11,2.0
386816,196153,prior,38,5,22,2.0
2249214,196153,prior,39,4,14,6.0
3299561,196153,prior,40,4,11,7.0
1310740,196153,prior,41,0,11,3.0
2793219,196153,prior,42,2,18,2.0
1855269,196153,prior,43,6,11,4.0
2434971,196153,prior,44,3,14,4.0
2705865,196153,prior,45,0,2,11.0
1246380,196153,prior,46,5,11,5.0
2944108,196153,prior,47,2,11,4.0
1989403,196153,prior,48,2,14,0.0
2185614,196153,prior,49,2,14,0.0
2985725,196153,prior,50,6,0,4.0
3370721,196153,prior,51,1,11,2.0
2069361,196153,prior,52,1,1,28.0
392549,196153,prior,53,3,12,2.0
1137237,196153,prior,54,5,13,2.0
1551005,196153,prior,55,3,17,5.0
3301855,196153,prior,56,1,13,5.0
3384886,196153,prior,57,0,12,6.0
1182311,196153,prior,58,4,16,4.0
1234893,196153,prior,59,1,13,4.0
2813185,196153,prior,60,1,13,0.0
3106672,196153,prior,61,4,18,3.0
2128557,196153,prior,62,0,6,10.0
1583783,196153,prior,63,1,16,1.0
3291522,196153,prior,64,0,1,6.0
1031722,196153,prior,65,3,17,3.0
723981,196153,prior,66,2,16,6.0
2016203,196153,prior,67,6,12,4.0
1378499,196153,prior,68,3,11,4.0
2555505,196153,prior,69,3,13,0.0
1932899,196153,prior,70,0,12,4.0
322468,196153,prior,71,5,23,5.0
758805,196153,prior,72,4,16,6.0
495743,196153,prior,73,1,12,4.0
3085059,196153,prior,74,1,15,0.0
1015615,196153,prior,75,4,15,10.0
1106204,196153,prior,76,0,13,3.0
3156751,196153,prior,77,1,10,1.0
2490092,196153,prior,78,6,15,12.0
1357645,196153,train,79,2,14,3.0
2887979,196227,prior,1,6,20,
3118830,196227,prior,2,3,21,11.0
3119143,196227,prior,3,1,14,12.0
2896824,196227,prior,4,4,14,10.0
8413,196227,prior,5,5,7,8.0
1288059,196227,prior,6,0,18,16.0
457978,196227,prior,7,1,17,22.0
1448284,196227,prior,8,0,13,6.0
2687088,196227,prior,9,3,20,3.0
2441977,196227,prior,10,1,11,5.0
100303,196227,prior,11,4,22,3.0
2015026,196227,prior,12,0,8,10.0
2903490,196227,prior,13,0,20,7.0
270619,196227,prior,14,6,11,6.0
2164482,196227,prior,15,2,17,3.0
1075725,196227,prior,16,6,17,11.0
1011981,196227,prior,17,3,19,11.0
305659,196227,prior,18,3,13,7.0
1289253,196227,prior,19,6,10,10.0
1574030,196227,prior,20,2,19,17.0
2408759,196227,prior,21,0,11,5.0
2181048,196227,prior,22,2,16,2.0
1202990,196227,prior,23,6,13,11.0
1781765,196227,prior,24,3,13,11.0
1250318,196227,prior,25,1,13,5.0
708126,196227,prior,26,1,12,7.0
181409,196227,prior,27,3,15,2.0
2927218,196227,prior,28,3,16,7.0
1628559,196227,prior,29,3,11,7.0
1138334,196227,prior,30,2,18,13.0
334862,196227,prior,31,0,12,5.0
2785663,196227,prior,32,0,17,14.0
1480920,196227,prior,33,3,16,10.0
2520133,196227,prior,34,5,16,23.0
2455220,196227,prior,35,6,10,8.0
1587657,196227,prior,36,0,18,8.0
970710,196227,prior,37,6,17,6.0
2847695,196227,prior,38,4,16,5.0
392388,196227,prior,39,1,8,11.0
2649733,196227,prior,40,3,13,2.0
2270058,196227,train,41,5,18,23.0
3249603,196291,prior,1,2,18,
2600077,196291,prior,2,5,14,30.0
524562,196291,prior,3,4,11,20.0
1173547,196291,prior,4,4,17,30.0
2124528,196291,prior,5,4,15,21.0
2591334,196291,prior,6,1,15,30.0
2884887,196291,train,7,3,9,30.0
2276407,196392,prior,1,4,19,
364948,196392,prior,2,0,12,10.0
3346599,196392,prior,3,6,16,20.0
2774970,196392,prior,4,3,10,11.0
3336722,196392,prior,5,1,18,12.0
2052945,196392,prior,6,3,15,16.0
2646232,196392,prior,7,1,10,12.0
3169637,196392,prior,8,0,17,20.0
2428339,196392,prior,9,4,12,11.0
3031831,196392,prior,10,1,19,11.0
442861,196392,prior,11,4,11,24.0
85187,196392,prior,12,1,13,11.0
905414,196392,prior,13,0,10,6.0
2475523,196392,prior,14,3,12,10.0
2920775,196392,prior,15,2,16,13.0
1161980,196392,prior,16,4,19,30.0
2164156,196392,prior,17,3,13,6.0
442192,196392,prior,18,4,18,15.0
2018694,196392,prior,19,3,19,13.0
2108288,196392,prior,20,1,16,26.0
579626,196392,prior,21,2,18,8.0
2529216,196392,prior,22,0,17,5.0
2540174,196392,prior,23,1,15,8.0
3319669,196392,prior,24,3,20,9.0
1302714,196392,prior,25,5,13,16.0
1580233,196392,train,26,1,18,24.0
2796630,196501,prior,1,0,7,
1093207,196501,prior,2,6,12,13.0
2318786,196501,prior,3,2,21,10.0
346447,196501,prior,4,2,16,21.0
1383256,196501,prior,5,1,16,13.0
1089747,196501,prior,6,0,18,13.0
1289018,196501,prior,7,1,15,22.0
239418,196501,prior,8,6,20,5.0
406948,196501,prior,9,5,12,6.0
2514539,196501,prior,10,5,10,21.0
2341105,196501,prior,11,1,19,3.0
23594,196501,prior,12,2,14,8.0
2584884,196501,prior,13,3,15,8.0
1636121,196501,prior,14,4,16,8.0
3191658,196501,prior,15,5,18,1.0
433734,196501,prior,16,5,16,7.0
1005023,196501,prior,17,6,9,1.0
1738499,196501,prior,18,2,20,30.0
2907759,196501,prior,19,2,16,7.0
2391897,196501,prior,20,1,17,6.0
2949547,196501,prior,21,1,18,7.0
673604,196501,prior,22,6,9,5.0
2638779,196501,prior,23,1,20,2.0
3108124,196501,prior,24,3,15,9.0
933054,196501,prior,25,2,15,6.0
2801924,196501,train,26,5,15,3.0
506072,196535,prior,1,2,7,
783524,196535,prior,2,1,14,6.0
2285831,196535,prior,3,1,13,30.0
383304,196535,prior,4,4,20,24.0
2319954,196535,prior,5,2,14,30.0
1948560,196535,prior,6,1,12,13.0
3216105,196535,prior,7,0,17,13.0
1246491,196535,prior,8,0,14,14.0
2236997,196535,prior,9,1,12,8.0
388406,196535,prior,10,4,10,10.0
2748901,196535,prior,11,6,8,30.0
2467226,196535,prior,12,2,10,30.0
3209619,196535,prior,13,0,11,12.0
1835511,196535,prior,14,1,17,30.0
1600341,196535,test,15,4,15,3.0
269764,196562,prior,1,1,15,
3420901,196562,prior,2,1,13,7.0
1585181,196562,prior,3,4,11,3.0
683204,196562,prior,4,0,13,17.0
169656,196562,prior,5,5,17,5.0
1567639,196562,prior,6,1,17,3.0
2361946,196562,prior,7,1,15,7.0
174115,196562,prior,8,1,12,7.0
1657117,196562,prior,9,3,12,9.0
2897120,196562,prior,10,2,13,6.0
608089,196562,prior,11,2,14,7.0
2831167,196562,prior,12,6,12,4.0
2459666,196562,prior,13,0,14,8.0
1652150,196562,prior,14,1,14,8.0
2364372,196562,prior,15,0,13,13.0
2514567,196562,prior,16,6,15,13.0
1081269,196562,prior,17,1,12,9.0
1673599,196562,prior,18,0,16,6.0
628653,196562,prior,19,0,14,7.0
2694872,196562,prior,20,0,17,7.0
3397759,196562,prior,21,1,9,8.0
112828,196562,prior,22,0,17,6.0
2080444,196562,prior,23,2,20,9.0
460374,196562,prior,24,2,12,7.0
783504,196562,prior,25,1,8,13.0
1264969,196562,prior,26,1,11,7.0
118181,196562,prior,27,2,12,8.0
3278497,196562,prior,28,1,11,6.0
469750,196562,prior,29,1,11,7.0
1654430,196562,prior,30,0,23,6.0
2891881,196562,prior,31,1,12,8.0
2080606,196562,prior,32,4,9,10.0
1947958,196562,prior,33,2,8,5.0
1140496,196562,prior,34,0,12,5.0
1671304,196562,prior,35,1,10,8.0
500238,196562,prior,36,1,11,7.0
1645481,196562,prior,37,0,13,6.0
2503605,196562,prior,38,1,15,8.0
458807,196562,prior,39,1,11,7.0
2141900,196562,prior,40,1,11,7.0
1187051,196562,prior,41,0,13,6.0
2038704,196562,prior,42,6,14,6.0
2716893,196562,prior,43,0,10,8.0
952661,196562,prior,44,1,10,8.0
1401798,196562,prior,45,0,13,6.0
1036327,196562,prior,46,3,10,3.0
2722508,196562,prior,47,0,13,4.0
1371465,196562,prior,48,0,14,7.0
2587283,196562,prior,49,3,15,17.0
3243704,196562,train,50,0,13,4.0
795946,196574,prior,1,0,15,
1499734,196574,prior,2,0,18,14.0
791433,196574,prior,3,4,16,30.0
2937765,196574,prior,4,0,15,3.0
359766,196574,prior,5,4,13,4.0
1759237,196574,prior,6,3,19,13.0
1277847,196574,prior,7,6,15,3.0
3087168,196574,prior,8,6,15,7.0
1577636,196574,prior,9,0,18,1.0
1478261,196574,prior,10,4,9,30.0
2900161,196574,prior,11,5,22,29.0
1942281,196574,train,12,1,11,30.0
2979720,196577,prior,1,6,16,
1123975,196577,prior,2,5,17,6.0
1043525,196577,prior,3,5,17,28.0
1033865,196577,prior,4,2,14,11.0
242559,196577,prior,5,0,17,30.0
1677049,196577,prior,6,3,13,10.0
2195631,196577,prior,7,5,14,30.0
1082234,196577,prior,8,3,15,19.0
3097408,196577,prior,9,4,11,8.0
1648322,196577,prior,10,1,17,11.0
214513,196577,prior,11,1,16,21.0
1987044,196577,prior,12,3,15,2.0
3393349,196577,prior,13,2,15,27.0
574012,196577,prior,14,5,17,17.0
179147,196577,prior,15,2,13,18.0
1419280,196577,train,16,3,16,8.0
2874340,196761,prior,1,3,8,
98995,196761,prior,2,5,15,30.0
2901571,196761,prior,3,2,11,11.0
930112,196761,prior,4,4,7,30.0
39534,196761,prior,5,3,16,6.0
7154,196761,prior,6,5,15,2.0
2822810,196761,prior,7,3,8,12.0
3333373,196761,prior,8,1,10,12.0
2154655,196761,prior,9,4,17,30.0
1485517,196761,prior,10,4,12,30.0
276999,196761,prior,11,4,15,28.0
3319855,196761,prior,12,5,20,1.0
3268160,196761,prior,13,2,15,4.0
3408033,196761,prior,14,6,15,4.0
308574,196761,prior,15,3,7,4.0
2511523,196761,prior,16,3,15,14.0
2244428,196761,prior,17,1,16,5.0
1309943,196761,prior,18,6,6,5.0
512615,196761,prior,19,0,13,8.0
2364535,196761,prior,20,5,17,5.0
2954245,196761,train,21,6,15,30.0
2053221,196773,prior,1,3,13,
695201,196773,prior,2,6,20,30.0
2479172,196773,prior,3,1,8,16.0
555707,196773,prior,4,0,15,30.0
589626,196773,prior,5,0,9,14.0
1727156,196773,prior,6,0,15,14.0
368895,196773,test,7,0,18,21.0
2872297,196908,prior,1,2,16,
190420,196908,prior,2,1,16,30.0
3192889,196908,prior,3,2,16,30.0
3288239,196908,prior,4,6,11,18.0
1259182,196908,prior,5,2,15,17.0
76049,196908,prior,6,2,13,7.0
3068199,196908,prior,7,2,11,14.0
1834452,196908,prior,8,2,8,30.0
1498447,196908,prior,9,1,12,30.0
1447957,196908,test,10,0,9,13.0
1280068,196917,prior,1,6,0,
2623418,196917,prior,2,4,21,26.0
2186185,196917,prior,3,0,3,3.0
104765,196917,train,4,6,23,6.0
2512309,196922,prior,1,5,12,
1065530,196922,prior,2,6,10,8.0
2588305,196922,prior,3,6,12,14.0
1515663,196922,prior,4,2,16,30.0
2828989,196922,prior,5,4,11,9.0
1049035,196922,prior,6,2,12,5.0
3376161,196922,prior,7,4,11,16.0
3130162,196922,prior,8,5,10,30.0
2443428,196922,prior,9,5,15,14.0
1510113,196922,prior,10,5,17,14.0
762153,196922,prior,11,5,11,7.0
1730950,196922,prior,12,5,16,7.0
2499938,196922,prior,13,4,16,6.0
1333072,196922,prior,14,5,17,8.0
454907,196922,train,15,5,16,7.0
1215846,196936,prior,1,4,6,
1360319,196936,prior,2,6,2,9.0
541474,196936,prior,3,6,11,7.0
3150445,196936,prior,4,3,18,18.0
2973054,196936,test,5,6,7,17.0
2383301,196947,prior,1,1,18,
67511,196947,prior,2,1,22,7.0
366093,196947,prior,3,6,16,30.0
104170,196947,train,4,5,20,30.0
2612473,197060,prior,1,6,18,
1949613,197060,prior,2,4,19,30.0
1112058,197060,prior,3,4,19,0.0
1952044,197060,prior,4,1,21,11.0
450861,197060,prior,5,5,23,4.0
1551150,197060,prior,6,5,18,7.0
2940631,197060,prior,7,5,18,0.0
501355,197060,prior,8,4,18,6.0
2883577,197060,prior,9,4,14,14.0
237113,197060,prior,10,5,19,15.0
1193307,197060,prior,11,2,22,18.0
167938,197060,prior,12,3,11,8.0
1043911,197060,prior,13,2,17,20.0
2771568,197060,prior,14,6,16,30.0
230682,197060,prior,15,4,21,5.0
2939803,197060,prior,16,2,12,26.0
314600,197060,prior,17,2,1,7.0
2294751,197060,prior,18,4,17,9.0
3348635,197060,prior,19,4,12,7.0
542001,197060,prior,20,2,18,5.0
1704270,197060,prior,21,6,14,11.0
2177851,197060,prior,22,2,13,10.0
902196,197060,prior,23,2,19,7.0
3309561,197060,prior,24,0,1,19.0
16014,197060,prior,25,2,17,30.0
2342100,197060,train,26,3,14,8.0
608992,197069,prior,1,4,11,
359578,197069,prior,2,1,17,30.0
2519132,197069,prior,3,0,16,30.0
1129202,197069,prior,4,1,20,15.0
1205377,197069,prior,5,6,13,30.0
1287827,197069,test,6,4,19,30.0
1465171,197118,prior,1,6,16,
87535,197118,prior,2,6,19,14.0
1582785,197118,prior,3,0,18,15.0
2765200,197118,prior,4,0,10,21.0
1289904,197118,prior,5,2,21,16.0
1107474,197118,train,6,0,18,12.0
2228959,197208,prior,1,1,15,
1912435,197208,prior,2,1,10,7.0
2602192,197208,prior,3,1,12,0.0
2721572,197208,prior,4,2,15,8.0
3176763,197208,prior,5,3,18,8.0
1010035,197208,prior,6,5,15,16.0
598814,197208,prior,7,5,17,0.0
3119744,197208,prior,8,1,15,3.0
1344744,197208,prior,9,5,14,4.0
607855,197208,prior,10,2,14,11.0
1094017,197208,prior,11,1,14,6.0
805894,197208,prior,12,1,10,28.0
344341,197208,prior,13,1,14,0.0
556911,197208,prior,14,3,15,2.0
1055587,197208,prior,15,5,14,2.0
1900439,197208,prior,16,6,15,1.0
31041,197208,prior,17,0,15,1.0
899875,197208,prior,18,5,16,5.0
2099207,197208,prior,19,2,9,4.0
207557,197208,prior,20,6,10,11.0
538095,197208,prior,21,2,15,3.0
405352,197208,prior,22,1,16,6.0
1653442,197208,prior,23,4,10,3.0
300270,197208,prior,24,5,16,1.0
2695645,197208,prior,25,1,18,3.0
2229627,197208,prior,26,3,15,2.0
1729947,197208,prior,27,1,14,5.0
1129224,197208,prior,28,5,14,25.0
2380984,197208,prior,29,6,16,1.0
1624562,197208,prior,30,3,17,4.0
3216707,197208,prior,31,1,17,5.0
1311548,197208,prior,32,5,18,4.0
1344755,197208,prior,33,2,13,11.0
216599,197208,prior,34,3,13,1.0
1018812,197208,prior,35,5,14,9.0
1699263,197208,prior,36,6,7,8.0
1506606,197208,prior,37,4,19,12.0
1672771,197208,prior,38,4,15,7.0
2095067,197208,prior,39,4,18,0.0
1145124,197208,prior,40,5,4,1.0
1869129,197208,prior,41,3,16,5.0
360449,197208,prior,42,4,15,1.0
1788343,197208,prior,43,5,18,1.0
969457,197208,prior,44,5,15,7.0
3418047,197208,prior,45,2,16,4.0
2020740,197208,prior,46,5,11,3.0
676616,197208,prior,47,3,16,30.0
1912027,197208,prior,48,3,15,7.0
2273659,197208,prior,49,5,16,9.0
1148829,197208,prior,50,3,14,19.0
640166,197208,prior,51,5,16,9.0
86881,197208,prior,52,6,18,8.0
2975107,197208,prior,53,4,11,5.0
1129468,197208,prior,54,2,9,5.0
2310772,197208,train,55,6,14,4.0
3206087,197222,prior,1,0,11,
2610843,197222,prior,2,0,12,30.0
1598373,197222,prior,3,6,17,27.0
1837458,197222,prior,4,3,20,11.0
1374778,197222,train,5,0,14,30.0
133395,197223,prior,1,0,14,
2789272,197223,prior,2,4,15,11.0
1324356,197223,prior,3,2,17,12.0
276209,197223,prior,4,1,18,6.0
278549,197223,prior,5,1,17,7.0
547776,197223,prior,6,6,12,26.0
1625497,197223,prior,7,6,17,14.0
3200194,197223,prior,8,5,17,13.0
437711,197223,prior,9,3,15,30.0
819731,197223,prior,10,0,16,4.0
2549045,197223,prior,11,6,16,13.0
1277091,197223,prior,12,1,10,9.0
92988,197223,prior,13,4,17,17.0
1847408,197223,train,14,3,14,20.0
1692661,197229,prior,1,0,17,
1585705,197229,prior,2,1,7,29.0
942990,197229,prior,3,0,9,30.0
1504099,197229,train,4,0,9,30.0
1264869,197291,prior,1,0,8,
1645280,197291,prior,2,5,14,5.0
179456,197291,prior,3,6,12,1.0
2388886,197291,prior,4,6,11,14.0
1227974,197291,prior,5,6,11,0.0
365503,197291,prior,6,0,23,1.0
976710,197291,prior,7,5,10,12.0
3312328,197291,prior,8,0,21,2.0
783702,197291,prior,9,3,12,10.0
3353301,197291,prior,10,6,12,17.0
718414,197291,prior,11,5,20,27.0
1919474,197291,prior,12,0,10,2.0
2770422,197291,prior,13,0,12,14.0
225424,197291,prior,14,0,17,7.0
2109056,197291,prior,15,6,13,6.0
3328461,197291,prior,16,4,20,5.0
538066,197291,prior,17,0,18,3.0
183907,197291,prior,18,5,14,19.0
2641316,197291,prior,19,0,11,9.0
2054878,197291,prior,20,6,11,13.0
1130317,197291,prior,21,1,18,16.0
3392371,197291,prior,22,6,11,5.0
1999629,197291,prior,23,0,14,30.0
748043,197291,prior,24,5,17,5.0
1484874,197291,prior,25,6,11,8.0
532386,197291,prior,26,0,12,29.0
2621888,197291,prior,27,6,11,6.0
2590008,197291,prior,28,0,17,8.0
3012617,197291,prior,29,4,2,25.0
98543,197291,prior,30,4,12,21.0
2756271,197291,train,31,6,20,23.0
1919902,197324,prior,1,2,17,
1331876,197324,prior,2,5,16,24.0
1888498,197324,prior,3,4,18,13.0
1532254,197324,prior,4,2,10,26.0
2492705,197324,prior,5,1,15,20.0
3262985,197324,prior,6,4,13,17.0
2986201,197324,prior,7,0,2,17.0
3025576,197324,prior,8,0,14,14.0
223588,197324,prior,9,0,14,14.0
2724958,197324,prior,10,3,5,24.0
2377896,197324,prior,11,2,8,20.0
82660,197324,prior,12,3,16,22.0
1172206,197324,prior,13,4,11,29.0
32320,197324,prior,14,6,9,9.0
1611919,197324,prior,15,6,7,28.0
2843952,197324,prior,16,4,6,12.0
2299201,197324,prior,17,1,7,4.0
1945564,197324,train,18,6,11,12.0
1104498,197362,prior,1,1,14,
981540,197362,prior,2,3,11,23.0
1174188,197362,prior,3,1,16,30.0
2188545,197362,train,4,1,21,30.0
1016019,197422,prior,1,0,10,
1582672,197422,prior,2,3,22,10.0
1262095,197422,prior,3,0,10,11.0
3404600,197422,prior,4,0,14,14.0
1317372,197422,prior,5,6,13,6.0
2563901,197422,prior,6,0,16,15.0
1167837,197422,prior,7,0,10,7.0
3393652,197422,prior,8,1,15,15.0
693185,197422,prior,9,0,17,20.0
1409995,197422,prior,10,0,10,7.0
1027070,197422,prior,11,6,16,13.0
388741,197422,prior,12,0,10,15.0
841936,197422,prior,13,0,10,7.0
2727547,197422,prior,14,1,18,15.0
1547197,197422,prior,15,0,17,6.0
465374,197422,prior,16,0,16,28.0
1870588,197422,prior,17,0,10,7.0
2256749,197422,prior,18,0,14,7.0
1869675,197422,prior,19,0,15,7.0
138,197422,prior,20,0,16,7.0
2006901,197422,prior,21,2,18,9.0
525019,197422,prior,22,0,17,12.0
2482567,197422,prior,23,0,13,28.0
3196129,197422,prior,24,0,15,7.0
3228346,197422,prior,25,4,7,18.0
490852,197422,prior,26,0,17,17.0
809779,197422,prior,27,1,12,8.0
3397655,197422,prior,28,1,19,7.0
2221847,197422,train,29,1,19,7.0
1006632,197446,prior,1,5,16,
1183809,197446,prior,2,4,18,27.0
151775,197446,prior,3,3,9,30.0
2646429,197446,train,4,2,9,6.0
2760205,197529,prior,1,0,13,
637749,197529,prior,2,1,18,15.0
2767257,197529,prior,3,0,14,6.0
2609825,197529,train,4,5,13,5.0
3105644,197544,prior,1,6,14,
583319,197544,prior,2,6,14,7.0
2634628,197544,prior,3,6,14,7.0
2344664,197544,prior,4,5,18,6.0
143086,197544,prior,5,4,17,13.0
1160321,197544,prior,6,3,17,13.0
516886,197544,prior,7,2,19,6.0
1306805,197544,prior,8,6,16,11.0
999023,197544,prior,9,0,8,8.0
2552321,197544,prior,10,5,10,5.0
741525,197544,prior,11,6,14,8.0
3400045,197544,prior,12,4,11,5.0
1763467,197544,prior,13,2,12,12.0
2097317,197544,prior,14,3,17,15.0
1423576,197544,prior,15,5,2,16.0
975265,197544,prior,16,2,9,4.0
1323381,197544,prior,17,2,13,14.0
2205677,197544,prior,18,6,13,18.0
1607211,197544,prior,19,2,10,17.0
487437,197544,prior,20,1,19,6.0
2154280,197544,prior,21,4,17,3.0
1666900,197544,prior,22,6,11,30.0
1656056,197544,prior,23,4,13,5.0
3184809,197544,prior,24,3,17,13.0
2332391,197544,prior,25,1,21,30.0
2698519,197544,prior,26,3,12,2.0
3323909,197544,prior,27,4,17,8.0
2046126,197544,prior,28,1,12,4.0
1754268,197544,prior,29,4,17,10.0
3230567,197544,prior,30,3,10,20.0
1413883,197544,prior,31,5,8,9.0
1828963,197544,prior,32,6,13,1.0
1196435,197544,train,33,5,15,13.0
2067173,197571,prior,1,5,11,
47327,197571,prior,2,2,18,4.0
2806658,197571,prior,3,5,12,17.0
758582,197571,prior,4,6,8,30.0
2759481,197571,prior,5,6,11,30.0
2670513,197571,prior,6,5,13,20.0
2567485,197571,train,7,5,19,30.0
454837,197600,prior,1,2,12,
1082667,197600,prior,2,1,14,6.0
3146212,197600,prior,3,2,9,8.0
1167483,197600,prior,4,1,11,20.0
3132401,197600,prior,5,1,11,7.0
2484173,197600,prior,6,6,10,12.0
1481655,197600,prior,7,0,13,8.0
1877716,197600,train,8,1,9,8.0
3232712,197625,prior,1,0,12,
1827647,197625,prior,2,0,16,30.0
2816717,197625,prior,3,0,18,21.0
2345164,197625,prior,4,1,12,1.0
1621439,197625,prior,5,0,11,6.0
2525268,197625,prior,6,6,14,6.0
1623779,197625,prior,7,0,9,8.0
809913,197625,prior,8,0,11,7.0
837202,197625,prior,9,6,14,6.0
440072,197625,prior,10,0,11,15.0
781510,197625,prior,11,0,11,7.0
2684693,197625,test,12,6,11,27.0
3291491,197706,prior,1,0,10,
1887342,197706,prior,2,5,9,30.0
3055084,197706,prior,3,4,10,30.0
1156054,197706,prior,4,0,11,24.0
2927333,197706,train,5,5,17,30.0
1666869,197805,prior,1,2,19,
893898,197805,prior,2,1,10,30.0
1914042,197805,prior,3,3,17,2.0
2216556,197805,prior,4,4,16,8.0
2450991,197805,prior,5,0,10,3.0
3419400,197805,prior,6,6,9,30.0
456394,197805,train,7,5,20,6.0
2889453,197808,prior,1,1,20,
1755488,197808,prior,2,4,15,17.0
848388,197808,prior,3,4,15,21.0
23916,197808,prior,4,3,15,13.0
3165746,197808,prior,5,1,15,26.0
496408,197808,test,6,3,15,30.0
2741070,197889,prior,1,3,16,
3206758,197889,prior,2,4,18,22.0
2219237,197889,prior,3,3,15,6.0
2523815,197889,prior,4,0,22,4.0
2501111,197889,prior,5,2,22,2.0
